 # webanno.custom.INSTRUMENTO | Feature_Instrumento
#id=1
#text=Estado da Nação : metáforas com óbitos e velórios mostram que segundo resgate já está a ser negociado com a Servilusa [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
1-1	Estado	_	
1-2	da	_	
1-3	Nação	_	
1-4	:	_	
1-5	metáforas	_	
1-6	com	_	
1-7	óbitos	_	
1-8	e	_	
1-9	velórios	_	
1-10	mostram	_	
1-11	que	_	
1-12	segundo	_	
1-13	resgate	_	
1-14	já	_	
1-15	está	_	
1-16	a	_	
1-17	ser	_	
1-18	negociado	_	
1-19	com	_	
1-20	a	_	
1-21	Servilusa	_	
1-22	[	_	
1-23	[	_	
1-24	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
1-25	]	_	
1-26	]	_	

#id=2
#text=Festival de cinema de terror MOTELx arrancou com Portas e Albuquerque em directo do Parlamento [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
2-1	Festival	_	
2-2	de	_	
2-3	cinema	_	
2-4	de	_	
2-5	terror	_	
2-6	MOTELx	_	
2-7	arrancou	_	
2-8	com	_	
2-9	Portas	_	
2-10	e	_	
2-11	Albuquerque	_	
2-12	em	_	
2-13	directo	_	
2-14	do	_	
2-15	Parlamento	_	
2-16	[	_	
2-17	[	_	
2-18	ANOTACAO_RECURSO_ESTILISTICO	Imparidade|Metáfora	
2-19	]	_	
2-20	]	_	

#id=3
#text=Óscar Cardozo fica no Benfica devido ao 'princípio de confiança ' na 'segurança do emprego' [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
3-1	Óscar	_	
3-2	Cardozo	_	
3-3	fica	_	
3-4	no	_	
3-5	Benfica	_	
3-6	devido	_	
3-7	ao	_	
3-8	'princípio	_	
3-9	de	_	
3-10	confiança	_	
3-11	'	_	
3-12	na	_	
3-13	'segurança	_	
3-14	do	_	
3-15	emprego'	_	
3-16	[	_	
3-17	[	_	
3-18	ANOTACAO_RECURSO_ESTILISTICO	Sem Evidência	
3-19	]	_	
3-20	]	_	

#id=4
#text=Polícia descobre pauta musical no carro de Justin Bieber [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
4-1	Polícia	_	
4-2	descobre	_	
4-3	pauta	_	
4-4	musical	_	
4-5	no	_	
4-6	carro	_	
4-7	de	_	
4-8	Justin	_	
4-9	Bieber	_	
4-10	[	_	
4-11	[	_	
4-12	ANOTACAO_RECURSO_ESTILISTICO	Paradoxo	
4-13	]	_	
4-14	]	_	

#id=5
