 # webanno.custom.INSTRUMENTO | Feature_Instrumento
#id=1
#text=Miguel Relvas combinou vender o coração de D. Pedro IV aos brasileiros quando passou o Ano Novo no Rio de Janeiro [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
1-1	Miguel	_	
1-2	Relvas	_	
1-3	combinou	_	
1-4	vender	_	
1-5	o	_	
1-6	coração	_	
1-7	de	_	
1-8	D.	_	
1-9	Pedro	_	
1-10	IV	_	
1-11	aos	_	
1-12	brasileiros	_	
1-13	quando	_	
1-14	passou	_	
1-15	o	_	
1-16	Ano	_	
1-17	Novo	_	
1-18	no	_	
1-19	Rio	_	
1-20	de	_	
1-21	Janeiro	_	
1-22	[	_	
1-23	[	_	
1-24	ANOTACAO_RECURSO_ESTILISTICO	Metáfora	
1-25	]	_	
1-26	]	_	

#id=2
#text=Sporting vai tentar colocar algum jogador no mercado esta semana [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
2-1	Sporting	_	
2-2	vai	_	
2-3	tentar	_	
2-4	colocar	_	
2-5	algum	_	
2-6	jogador	_	
2-7	no	_	
2-8	mercado	_	
2-9	esta	_	
2-10	semana	_	
2-11	[	_	
2-12	[	_	
2-13	ANOTACAO_RECURSO_ESTILISTICO	Metáfora	
2-14	]	_	
2-15	]	_	

#id=3
#text=Governo quer obrigar GALP a ter nos postos uma bomba com óleo vegetal [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
3-1	Governo	_	
3-2	quer	_	
3-3	obrigar	_	
3-4	GALP	_	
3-5	a	_	
3-6	ter	_	
3-7	nos	_	
3-8	postos	_	
3-9	uma	_	
3-10	bomba	_	
3-11	com	_	
3-12	óleo	_	
3-13	vegetal	_	
3-14	[	_	
3-15	[	_	
3-16	ANOTACAO_RECURSO_ESTILISTICO	Metáfora	
3-17	]	_	
3-18	]	_	

#id=4
#text=Pipoca Mais Doce considera os judeus 'bimbalhões ' porque usavam pijamas às riscas [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
4-1	Pipoca	_	
4-2	Mais	_	
4-3	Doce	_	
4-4	considera	_	
4-5	os	_	
4-6	judeus	_	
4-7	'bimbalhões	_	
4-8	'	_	
4-9	porque	_	
4-10	usavam	_	
4-11	pijamas	_	
4-12	às	_	
4-13	riscas	_	
4-14	[	_	
4-15	[	_	
4-16	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
4-17	]	_	
4-18	]	_	

#id=5
#text=Tribunal de Almada equipara jogos do Sporting aos salões eróticos [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
5-1	Tribunal	_	
5-2	de	_	
5-3	Almada	_	
5-4	equipara	_	
5-5	jogos	_	
5-6	do	_	
5-7	Sporting	_	
5-8	aos	_	
5-9	salões	_	
5-10	eróticos	_	
5-11	[	_	
5-12	[	_	
5-13	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
5-14	]	_	
5-15	]	_	

#id=6
#text=Sporting quer regresso do Visconde de Alvalade ao financiamento do clube [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
6-1	Sporting	_	
6-2	quer	_	
6-3	regresso	_	
6-4	do	_	
6-5	Visconde	_	
6-6	de	_	
6-7	Alvalade	_	
6-8	ao	_	
6-9	financiamento	_	
6-10	do	_	
6-11	clube	_	
6-12	[	_	
6-13	[	_	
6-14	ANOTACAO_RECURSO_ESTILISTICO	Metáfora	
6-15	]	_	
6-16	]	_	

#id=7
#text=Lili Caneças vai para os EUA como contrapartida pelos cortes norte-americanos nas Lajes [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
7-1	Lili	_	
7-2	Caneças	_	
7-3	vai	_	
7-4	para	_	
7-5	os	_	
7-6	EUA	_	
7-7	como	_	
7-8	contrapartida	_	
7-9	pelos	_	
7-10	cortes	_	
7-11	norte-americanos	_	
7-12	nas	_	
7-13	Lajes	_	
7-14	[	_	
7-15	[	_	
7-16	ANOTACAO_RECURSO_ESTILISTICO	Metáfora	
7-17	]	_	
7-18	]	_	

#id=8
#text=Benfiquistas conheceram a verdadeira mensagem presidencial hoje de manhã [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
8-1	Benfiquistas	_	
8-2	conheceram	_	
8-3	a	_	
8-4	verdadeira	_	
8-5	mensagem	_	
8-6	presidencial	_	
8-7	hoje	_	
8-8	de	_	
8-9	manhã	_	
8-10	[	_	
8-11	[	_	
8-12	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
8-13	]	_	
8-14	]	_	

#id=9
#text=Vasco Pulido Valente acha que a entrevista de Miguel Sousa Tavares à 'Playboy ' não tem qualidade sequer para ser publicada na 'Gina' [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
9-1	Vasco	_	
9-2	Pulido	_	
9-3	Valente	_	
9-4	acha	_	
9-5	que	_	
9-6	a	_	
9-7	entrevista	_	
9-8	de	_	
9-9	Miguel	_	
9-10	Sousa	_	
9-11	Tavares	_	
9-12	à	_	
9-13	'Playboy	_	
9-14	'	_	
9-15	não	_	
9-16	tem	_	
9-17	qualidade	_	
9-18	sequer	_	
9-19	para	_	
9-20	ser	_	
9-21	publicada	_	
9-22	na	_	
9-23	'Gina'	_	
9-24	[	_	
9-25	[	_	
9-26	ANOTACAO_RECURSO_ESTILISTICO	Metáfora	
9-27	]	_	
9-28	]	_	

#id=10
#text=Vitor Gaspar errou todas as previsões que fez sobre os vencedores dos Óscares [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
10-1	Vitor	_	
10-2	Gaspar	_	
10-3	errou	_	
10-4	todas	_	
10-5	as	_	
10-6	previsões	_	
10-7	que	_	
10-8	fez	_	
10-9	sobre	_	
10-10	os	_	
10-11	vencedores	_	
10-12	dos	_	
10-13	Óscares	_	
10-14	[	_	
10-15	[	_	
10-16	ANOTACAO_RECURSO_ESTILISTICO	Metáfora|Imparidade	
10-17	]	_	
10-18	]	_	

#id=11
#text=Manchester United viajou com sete mil cabeleireiros para verem Ronaldo [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
11-1	Manchester	_	
11-2	United	_	
11-3	viajou	_	
11-4	com	_	
11-5	sete	_	
11-6	mil	_	
11-7	cabeleireiros	_	
11-8	para	_	
11-9	verem	_	
11-10	Ronaldo	_	
11-11	[	_	
11-12	[	_	
11-13	ANOTACAO_RECURSO_ESTILISTICO	Hipérbole	
11-14	]	_	
11-15	]	_	

#id=12
#text=Novo reforço do Sporting já escolheu número de camisola no FC Porto [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
12-1	Novo	_	
12-2	reforço	_	
12-3	do	_	
12-4	Sporting	_	
12-5	já	_	
12-6	escolheu	_	
12-7	número	_	
12-8	de	_	
12-9	camisola	_	
12-10	no	_	
12-11	FC	_	
12-12	Porto	_	
12-13	[	_	
12-14	[	_	
12-15	ANOTACAO_RECURSO_ESTILISTICO	Paradoxo	
12-16	]	_	
12-17	]	_	

#id=13
#text=Artur Baptista da Silva considerado como um exemplo de quem sabe enfrentar a crise , pois foi à luta , não ficou sentado à espera das oportunidades e criou o seu próprio posto de trabalho [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
13-1	Artur	_	
13-2	Baptista	_	
13-3	da	_	
13-4	Silva	_	
13-5	considerado	_	
13-6	como	_	
13-7	um	_	
13-8	exemplo	_	
13-9	de	_	
13-10	quem	_	
13-11	sabe	_	
13-12	enfrentar	_	
13-13	a	_	
13-14	crise	_	
13-15	,	_	
13-16	pois	_	
13-17	foi	_	
13-18	à	_	
13-19	luta	_	
13-20	,	_	
13-21	não	_	
13-22	ficou	_	
13-23	sentado	_	
13-24	à	_	
13-25	espera	_	
13-26	das	_	
13-27	oportunidades	_	
13-28	e	_	
13-29	criou	_	
13-30	o	_	
13-31	seu	_	
13-32	próprio	_	
13-33	posto	_	
13-34	de	_	
13-35	trabalho	_	
13-36	[	_	
13-37	[	_	
13-38	ANOTACAO_RECURSO_ESTILISTICO	Outro	
13-39	]	_	
13-40	]	_	

#id=14
#text=Bruno de Carvalho promete eliminar adversários do Sporting com 'drones' [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
14-1	Bruno	_	
14-2	de	_	
14-3	Carvalho	_	
14-4	promete	_	
14-5	eliminar	_	
14-6	adversários	_	
14-7	do	_	
14-8	Sporting	_	
14-9	com	_	
14-10	'drones'	_	
14-11	[	_	
14-12	[	_	
14-13	ANOTACAO_RECURSO_ESTILISTICO	Metáfora	
14-14	]	_	
14-15	]	_	

#id=15
#text=Abebe Selassie quer vingar-se de Arménio Carlos com a ajuda do Dr. Schultz [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
15-1	Abebe	_	
15-2	Selassie	_	
15-3	quer	_	
15-4	vingar-se	_	
15-5	de	_	
15-6	Arménio	_	
15-7	Carlos	_	
15-8	com	_	
15-9	a	_	
15-10	ajuda	_	
15-11	do	_	
15-12	Dr.	_	
15-13	Schultz	_	
15-14	[	_	
15-15	[	_	
15-16	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
15-17	]	_	
15-18	]	_	

#id=16
#text=Pai Natal não vai entregar prendas às crianças neste Natal pois está filiado no Sindicato dos Estivadores [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
16-1	Pai	_	
16-2	Natal	_	
16-3	não	_	
16-4	vai	_	
16-5	entregar	_	
16-6	prendas	_	
16-7	às	_	
16-8	crianças	_	
16-9	neste	_	
16-10	Natal	_	
16-11	pois	_	
16-12	está	_	
16-13	filiado	_	
16-14	no	_	
16-15	Sindicato	_	
16-16	dos	_	
16-17	Estivadores	_	
16-18	[	_	
16-19	[	_	
16-20	ANOTACAO_RECURSO_ESTILISTICO	Metáfora	
16-21	]	_	
16-22	]	_	

#id=17
#text=Pessoas próximas de Portas vão para Londres com emprego , casa e submarino [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
17-1	Pessoas	_	
17-2	próximas	_	
17-3	de	_	
17-4	Portas	_	
17-5	vão	_	
17-6	para	_	
17-7	Londres	_	
17-8	com	_	
17-9	emprego	_	
17-10	,	_	
17-11	casa	_	
17-12	e	_	
17-13	submarino	_	
17-14	[	_	
17-15	[	_	
17-16	ANOTACAO_RECURSO_ESTILISTICO	Metáfora	
17-17	]	_	
17-18	]	_	

#id=18
#text=Passos confundiu pés de barro do estado social com testículos de peça de artesanato das Caldas [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
18-1	Passos	_	
18-2	confundiu	_	
18-3	pés	_	
18-4	de	_	
18-5	barro	_	
18-6	do	_	
18-7	estado	_	
18-8	social	_	
18-9	com	_	
18-10	testículos	_	
18-11	de	_	
18-12	peça	_	
18-13	de	_	
18-14	artesanato	_	
18-15	das	_	
18-16	Caldas	_	
18-17	[	_	
18-18	[	_	
18-19	ANOTACAO_RECURSO_ESTILISTICO	Vulgarismo	
18-20	]	_	
18-21	]	_	

#id=19
#text=Paulo Portas deseja que o Governo organize uma divertida festa de despedida a cada funcionário público que despedir para combater o desânimo nacional [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
19-1	Paulo	_	
19-2	Portas	_	
19-3	deseja	_	
19-4	que	_	
19-5	o	_	
19-6	Governo	_	
19-7	organize	_	
19-8	uma	_	
19-9	divertida	_	
19-10	festa	_	
19-11	de	_	
19-12	despedida	_	
19-13	a	_	
19-14	cada	_	
19-15	funcionário	_	
19-16	público	_	
19-17	que	_	
19-18	despedir	_	
19-19	para	_	
19-20	combater	_	
19-21	o	_	
19-22	desânimo	_	
19-23	nacional	_	
19-24	[	_	
19-25	[	_	
19-26	ANOTACAO_RECURSO_ESTILISTICO	Paradoxo	
19-27	]	_	
19-28	]	_	

#id=20
#text=Portugueses querem Vítor Gaspar a voar em económica num Boeing 787 Dreamliner para reduzir as despesas [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
20-1	Portugueses	_	
20-2	querem	_	
