 # webanno.custom.INSTRUMENTO | Feature_Instrumento
#id=1
#text=Maria Cavaco Silva leu Sophia , Camões e documento de estratégia orçamental a estudantes chineses [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
1-1	Maria	_	
1-2	Cavaco	_	
1-3	Silva	_	
1-4	leu	_	
1-5	Sophia	_	
1-6	,	_	
1-7	Camões	_	
1-8	e	_	
1-9	documento	_	
1-10	de	_	
1-11	estratégia	_	
1-12	orçamental	_	
1-13	a	_	
1-14	estudantes	_	
1-15	chineses	_	
1-16	[	_	
1-17	[	_	
1-18	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
1-19	]	_	
1-20	]	_	

#id=2
#text=Adele é a artista mais ouvida no local de trabalho , cada vez menos portugueses sabem quem ela é [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
2-1	Adele	_	
2-2	é	_	
2-3	a	_	
2-4	artista	_	
2-5	mais	_	
2-6	ouvida	_	
2-7	no	_	
2-8	local	_	
2-9	de	_	
2-10	trabalho	_	
2-11	,	_	
2-12	cada	_	
2-13	vez	_	
2-14	menos	_	
2-15	portugueses	_	
2-16	sabem	_	
2-17	quem	_	
2-18	ela	_	
2-19	é	_	
2-20	[	_	
2-21	[	_	
2-22	ANOTACAO_RECURSO_ESTILISTICO	Metáfora|Hipérbole	
2-23	]	_	
2-24	]	_	

#id=3
#text=Durão Barroso passa demasiado tempo nas redes sociais e vive uma vida de ilusão em vez de tentar arranjar um emprego digno [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
3-1	Durão	_	
3-2	Barroso	_	
3-3	passa	_	
3-4	demasiado	_	
3-5	tempo	_	
3-6	nas	_	
3-7	redes	_	
3-8	sociais	_	
3-9	e	_	
3-10	vive	_	
3-11	uma	_	
3-12	vida	_	
3-13	de	_	
3-14	ilusão	_	
3-15	em	_	
3-16	vez	_	
3-17	de	_	
3-18	tentar	_	
3-19	arranjar	_	
3-20	um	_	
3-21	emprego	_	
3-22	digno	_	
3-23	[	_	
3-24	[	_	
3-25	ANOTACAO_RECURSO_ESTILISTICO	Hipérbole	
3-26	]	_	
3-27	]	_	

#id=4
#text=Última hora : bomba explodiu junto aos escritórios da Troika em Atenas e polícia já tem lista de suspeitos com cerca de 300 milhões de nomes [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
4-1	Última	_	
4-2	hora	_	
4-3	:	_	
4-4	bomba	_	
4-5	explodiu	_	
4-6	junto	_	
4-7	aos	_	
4-8	escritórios	_	
4-9	da	_	
4-10	Troika	_	
4-11	em	_	
4-12	Atenas	_	
4-13	e	_	
4-14	polícia	_	
4-15	já	_	
4-16	tem	_	
4-17	lista	_	
4-18	de	_	
4-19	suspeitos	_	
4-20	com	_	
4-21	cerca	_	
4-22	de	_	
4-23	300	_	
4-24	milhões	_	
4-25	de	_	
4-26	nomes	_	
4-27	[	_	
4-28	[	_	
4-29	ANOTACAO_RECURSO_ESTILISTICO	Hipérbole	
4-30	]	_	
4-31	]	_	

#id=5
#text=Produção de caviar no Alqueva leva Vladimir Putin a decidir a anexação do Alentejo [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
5-1	Produção	_	
5-2	de	_	
5-3	caviar	_	
5-4	no	_	
5-5	Alqueva	_	
5-6	leva	_	
5-7	Vladimir	_	
5-8	Putin	_	
5-9	a	_	
5-10	decidir	_	
5-11	a	_	
5-12	anexação	_	
5-13	do	_	
5-14	Alentejo	_	
5-15	[	_	
5-16	[	_	
5-17	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
5-18	]	_	
5-19	]	_	

#id=6
#text=Maria Luís Albuquerque vai disfarçar-se de Assunção Cristas para inspeccionar cafés e restaurantes [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
6-1	Maria	_	
6-2	Luís	_	
6-3	Albuquerque	_	
6-4	vai	_	
6-5	disfarçar-se	_	
6-6	de	_	
6-7	Assunção	_	
6-8	Cristas	_	
6-9	para	_	
6-10	inspeccionar	_	
6-11	cafés	_	
6-12	e	_	
6-13	restaurantes	_	
6-14	[	_	
6-15	[	_	
6-16	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
6-17	]	_	
6-18	]	_	

#id=7
#text=Governo decide que pensionistas vão passar a receber em iogurtes [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
7-1	Governo	_	
7-2	decide	_	
7-3	que	_	
7-4	pensionistas	_	
7-5	vão	_	
7-6	passar	_	
7-7	a	_	
7-8	receber	_	
7-9	em	_	
7-10	iogurtes	_	
7-11	[	_	
7-12	[	_	
7-13	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
7-14	]	_	
7-15	]	_	

#id=8
#text=Sousa Cintra enganado em negócio de olival pensava que 'Mark Knopfler ' era uma variedade de azeitona [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
8-1	Sousa	_	
8-2	Cintra	_	
8-3	enganado	_	
8-4	em	_	
8-5	negócio	_	
8-6	de	_	
8-7	olival	_	
8-8	pensava	_	
8-9	que	_	
8-10	'Mark	_	
8-11	Knopfler	_	
8-12	'	_	
8-13	era	_	
8-14	uma	_	
8-15	variedade	_	
8-16	de	_	
8-17	azeitona	_	
8-18	[	_	
8-19	[	_	
8-20	ANOTACAO_RECURSO_ESTILISTICO	Imparidade|Metáfora	
8-21	]	_	
8-22	]	_	

#id=9
#text=Jorge Coelho atira António Costa para Belém com o mesmo canhão com que atirou Sócrates para S. Bento [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
9-1	Jorge	_	
9-2	Coelho	_	
9-3	atira	_	
9-4	António	_	
9-5	Costa	_	
9-6	para	_	
9-7	Belém	_	
9-8	com	_	
9-9	o	_	
9-10	mesmo	_	
9-11	canhão	_	
9-12	com	_	
9-13	que	_	
9-14	atirou	_	
9-15	Sócrates	_	
9-16	para	_	
9-17	S.	_	
9-18	Bento	_	
9-19	[	_	
9-20	[	_	
9-21	ANOTACAO_RECURSO_ESTILISTICO	Hipérbole|Metáfora	
9-22	]	_	
9-23	]	_	

#id=10
#text=Judite Sousa está feliz com novo amor e apresentou sorridente notícia sobre surto de Ébola em África [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
10-1	Judite	_	
10-2	Sousa	_	
10-3	está	_	
10-4	feliz	_	
10-5	com	_	
10-6	novo	_	
10-7	amor	_	
10-8	e	_	
10-9	apresentou	_	
10-10	sorridente	_	
10-11	notícia	_	
10-12	sobre	_	
10-13	surto	_	
10-14	de	_	
10-15	Ébola	_	
10-16	em	_	
10-17	África	_	
10-18	[	_	
10-19	[	_	
10-20	ANOTACAO_RECURSO_ESTILISTICO	Imparidade|Hipérbole	
10-21	]	_	
10-22	]	_	

#id=11
#text=Primavera começa hoje às 16h57 mas Cavaco alerta que Portugal só sairá do Inverno em 2035 [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
11-1	Primavera	_	
11-2	começa	_	
11-3	hoje	_	
11-4	às	_	
11-5	16h57	_	
11-6	mas	_	
11-7	Cavaco	_	
11-8	alerta	_	
11-9	que	_	
11-10	Portugal	_	
11-11	só	_	
11-12	sairá	_	
11-13	do	_	
11-14	Inverno	_	
11-15	em	_	
11-16	2035	_	
11-17	[	_	
11-18	[	_	
11-19	ANOTACAO_RECURSO_ESTILISTICO	Paradoxo|Hipérbole	
11-20	]	_	
11-21	]	_	

#id=12
#text=Boavista regressa à 1º liga porque foi alvo de erro de Vítor Constâncio , garante Durão Barroso [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
12-1	Boavista	_	
12-2	regressa	_	
12-3	à	_	
12-4	1º	_	
12-5	liga	_	
12-6	porque	_	
12-7	foi	_	
12-8	alvo	_	
12-9	de	_	
12-10	erro	_	
12-11	de	_	
12-12	Vítor	_	
12-13	Constâncio	_	
12-14	,	_	
12-15	garante	_	
12-16	Durão	_	
12-17	Barroso	_	
12-18	[	_	
12-19	[	_	
12-20	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
12-21	]	_	
12-22	]	_	

#id=13
#text=Paulo Bento vai anunciar a convocatória de Subir Lall e Abebe Selassie [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
13-1	Paulo	_	
13-2	Bento	_	
13-3	vai	_	
13-4	anunciar	_	
13-5	a	_	
13-6	convocatória	_	
13-7	de	_	
13-8	Subir	_	
13-9	Lall	_	
13-10	e	_	
13-11	Abebe	_	
13-12	Selassie	_	
13-13	[	_	
13-14	[	_	
13-15	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
13-16	]	_	
13-17	]	_	

#id=14
#text=Jorge Jesus abre processos disciplinares a jogadores que o despentearam nas comemorações da vitória na Taça [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
14-1	Jorge	_	
14-2	Jesus	_	
14-3	abre	_	
14-4	processos	_	
14-5	disciplinares	_	
14-6	a	_	
14-7	jogadores	_	
14-8	que	_	
14-9	o	_	
14-10	despentearam	_	
14-11	nas	_	
14-12	comemorações	_	
14-13	da	_	
14-14	vitória	_	
14-15	na	_	
14-16	Taça	_	
14-17	[	_	
14-18	[	_	
14-19	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
14-20	]	_	
14-21	]	_	

#id=15
#text=Ladrões que roubaram Ricardo Quaresma enquanto jogava com o Benfica vão roubar Passos Coelho quando regressar aos mercados [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
15-1	Ladrões	_	
15-2	que	_	
15-3	roubaram	_	
15-4	Ricardo	_	
15-5	Quaresma	_	
15-6	enquanto	_	
15-7	jogava	_	
15-8	com	_	
15-9	o	_	
15-10	Benfica	_	
15-11	vão	_	
15-12	roubar	_	
15-13	Passos	_	
15-14	Coelho	_	
15-15	quando	_	
15-16	regressar	_	
15-17	aos	_	
15-18	mercados	_	
15-19	[	_	
15-20	[	_	
15-21	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
15-22	]	_	
15-23	]	_	

#id=16
#text=Portugueses concordam com ligações directas entre Portugal e a China se o Governo for num desses voos [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
16-1	Portugueses	_	
16-2	concordam	_	
16-3	com	_	
16-4	ligações	_	
16-5	directas	_	
16-6	entre	_	
16-7	Portugal	_	
16-8	e	_	
16-9	a	_	
16-10	China	_	
16-11	se	_	
16-12	o	_	
16-13	Governo	_	
16-14	for	_	
16-15	num	_	
16-16	desses	_	
16-17	voos	_	
16-18	[	_	
16-19	[	_	
16-20	ANOTACAO_RECURSO_ESTILISTICO	Metáfora|Hipérbole	
16-21	]	_	
16-22	]	_	

#id=17
#text=Passos Coelho decide também taxar as coisas que fazem bem à saúde porque 'tudo o que é demais enjoa' [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
17-1	Passos	_	
17-2	Coelho	_	
17-3	decide	_	
17-4	também	_	
17-5	taxar	_	
17-6	as	_	
17-7	coisas	_	
17-8	que	_	
17-9	fazem	_	
17-10	bem	_	
17-11	à	_	
17-12	saúde	_	
17-13	porque	_	
17-14	'tudo	_	
17-15	o	_	
17-16	que	_	
17-17	é	_	
17-18	demais	_	
17-19	enjoa'	_	
17-20	[	_	
17-21	[	_	
17-22	ANOTACAO_RECURSO_ESTILISTICO	Paradoxo|Hipérbole	
17-23	]	_	
17-24	]	_	

#id=18
#text=Passos recusa repôr os cortes porque isso seria regredir para uma época anterior ao enorme sucesso do seu governo [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
18-1	Passos	_	
18-2	recusa	_	
18-3	repôr	_	
18-4	os	_	
18-5	cortes	_	
18-6	porque	_	
18-7	isso	_	
18-8	seria	_	
18-9	regredir	_	
18-10	para	_	
18-11	uma	_	
18-12	época	_	
18-13	anterior	_	
18-14	ao	_	
18-15	enorme	_	
18-16	sucesso	_	
18-17	do	_	
18-18	seu	_	
18-19	governo	_	
18-20	[	_	
18-21	[	_	
18-22	ANOTACAO_RECURSO_ESTILISTICO	Paradoxo|Hipérbole	
18-23	]	_	
18-24	]	_	

#id=19
#text=Governo sorteia três carros topo de gama entre os três membros da Troika [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
19-1	Governo	_	
19-2	sorteia	_	
19-3	três	_	
19-4	carros	_	
19-5	topo	_	
19-6	de	_	
19-7	gama	_	
19-8	entre	_	
19-9	os	_	
19-10	três	_	
