 # webanno.custom.INSTRUMENTO | Feature_Instrumento
#id=1
#text=Dilma vaia Cavaco e Passos para respeitar tradições de Portugal [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
1-1	Dilma	_	
1-2	vaia	_	
1-3	Cavaco	_	
1-4	e	_	
1-5	Passos	_	
1-6	para	_	
1-7	respeitar	_	
1-8	tradições	_	
1-9	de	_	
1-10	Portugal	_	
1-11	[	_	
1-12	[	_	
1-13	ANOTACAO_RECURSO_ESTILISTICO	Paradoxo	
1-14	]	_	
1-15	]	_	

#id=2
#text=Pinto da Costa desviou D. Manuel Clemente do Patriarcado de Lisboa e bispo do Porto continua na Invicta [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
2-1	Pinto	_	
2-2	da	_	
2-3	Costa	_	
2-4	desviou	_	
2-5	D.	_	
2-6	Manuel	_	
2-7	Clemente	_	
2-8	do	_	
2-9	Patriarcado	_	
2-10	de	_	
2-11	Lisboa	_	
2-12	e	_	
2-13	bispo	_	
2-14	do	_	
2-15	Porto	_	
2-16	continua	_	
2-17	na	_	
2-18	Invicta	_	
2-19	[	_	
2-20	[	_	
2-21	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
2-22	]	_	
2-23	]	_	

#id=3
#text=EDP contra-ataca leilão da DECO e oferece desconto na luz e Lionel Messi ao Benfica [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
3-1	EDP	_	
3-2	contra-ataca	_	
3-3	leilão	_	
3-4	da	_	
3-5	DECO	_	
3-6	e	_	
3-7	oferece	_	
3-8	desconto	_	
3-9	na	_	
3-10	luz	_	
3-11	e	_	
3-12	Lionel	_	
3-13	Messi	_	
3-14	ao	_	
3-15	Benfica	_	
3-16	[	_	
3-17	[	_	
3-18	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
3-19	]	_	
3-20	]	_	

#id=4
#text=Zeinal Bava lamenta ser mais um português obrigado a emigrar para o Brasil em busca de uma vida melhor [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
4-1	Zeinal	_	
4-2	Bava	_	
4-3	lamenta	_	
4-4	ser	_	
4-5	mais	_	
4-6	um	_	
4-7	português	_	
4-8	obrigado	_	
4-9	a	_	
4-10	emigrar	_	
4-11	para	_	
4-12	o	_	
4-13	Brasil	_	
4-14	em	_	
4-15	busca	_	
4-16	de	_	
4-17	uma	_	
4-18	vida	_	
4-19	melhor	_	
4-20	[	_	
4-21	[	_	
4-22	ANOTACAO_RECURSO_ESTILISTICO	Sem Evidência	
4-23	]	_	
4-24	]	_	

#id=5
#text=Vítor Gaspar vai passar a usar óculos para ser mais popular [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
5-1	Vítor	_	
5-2	Gaspar	_	
5-3	vai	_	
5-4	passar	_	
5-5	a	_	
5-6	usar	_	
5-7	óculos	_	
5-8	para	_	
5-9	ser	_	
5-10	mais	_	
5-11	popular	_	
5-12	[	_	
5-13	[	_	
5-14	ANOTACAO_RECURSO_ESTILISTICO	Sem Evidência	
5-15	]	_	
5-16	]	_	

#id=6
#text=Soares avisa Cavaco que um dos sérvios do Benfica pode 'limpar-lhe o sebo ' como aconteceu na I Guerra Mundial [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
6-1	Soares	_	
6-2	avisa	_	
6-3	Cavaco	_	
6-4	que	_	
6-5	um	_	
6-6	dos	_	
6-7	sérvios	_	
6-8	do	_	
6-9	Benfica	_	
6-10	pode	_	
6-11	'limpar-lhe	_	
6-12	o	_	
6-13	sebo	_	
6-14	'	_	
6-15	como	_	
6-16	aconteceu	_	
6-17	na	_	
6-18	I	_	
6-19	Guerra	_	
6-20	Mundial	_	
6-21	[	_	
6-22	[	_	
6-23	ANOTACAO_RECURSO_ESTILISTICO	Comparação|Vulgarismo	
6-24	]	_	
6-25	]	_	

#id=7
#text=10 milhões de portugueses vão viver para a garagem do presidente da Reserva Federal americana [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
7-1	10	_	
7-2	milhões	_	
7-3	de	_	
7-4	portugueses	_	
7-5	vão	_	
7-6	viver	_	
7-7	para	_	
7-8	a	_	
7-9	garagem	_	
7-10	do	_	
7-11	presidente	_	
7-12	da	_	
7-13	Reserva	_	
7-14	Federal	_	
7-15	americana	_	
7-16	[	_	
7-17	[	_	
7-18	ANOTACAO_RECURSO_ESTILISTICO	Hipérbole|Imparidade	
7-19	]	_	
7-20	]	_	

#id=8
#text=Fractura tectónica ao largo da costa portuguesa tem a forma de Vítor Gaspar [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
8-1	Fractura	_	
8-2	tectónica	_	
8-3	ao	_	
8-4	largo	_	
8-5	da	_	
8-6	costa	_	
8-7	portuguesa	_	
8-8	tem	_	
8-9	a	_	
8-10	forma	_	
8-11	de	_	
8-12	Vítor	_	
8-13	Gaspar	_	
8-14	[	_	
8-15	[	_	
8-16	ANOTACAO_RECURSO_ESTILISTICO	Metáfora	
8-17	]	_	
8-18	]	_	

#id=9
#text=Pacheco Pereira está a fazer chá de limão com mel para Ferreira Leite gritar à 'troika' [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
9-1	Pacheco	_	
9-2	Pereira	_	
9-3	está	_	
9-4	a	_	
9-5	fazer	_	
9-6	chá	_	
9-7	de	_	
9-8	limão	_	
9-9	com	_	
9-10	mel	_	
9-11	para	_	
9-12	Ferreira	_	
9-13	Leite	_	
9-14	gritar	_	
9-15	à	_	
9-16	'troika'	_	
9-17	[	_	
9-18	[	_	
9-19	ANOTACAO_RECURSO_ESTILISTICO	Hipérbole	
9-20	]	_	
9-21	]	_	

#id=10
#text=10 de Junho : bandeira de Portugal está na posição certa , o país é que está de pernas para o ar [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
10-1	10	_	
10-2	de	_	
10-3	Junho	_	
10-4	:	_	
10-5	bandeira	_	
10-6	de	_	
10-7	Portugal	_	
10-8	está	_	
10-9	na	_	
10-10	posição	_	
10-11	certa	_	
10-12	,	_	
10-13	o	_	
10-14	país	_	
10-15	é	_	
10-16	que	_	
10-17	está	_	
10-18	de	_	
10-19	pernas	_	
10-20	para	_	
10-21	o	_	
10-22	ar	_	
10-23	[	_	
10-24	[	_	
10-25	ANOTACAO_RECURSO_ESTILISTICO	Metáfora	
10-26	]	_	
10-27	]	_	

#id=11
#text=Marcha de idosos em contra-mão enfaixa-se em arraial popular [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
11-1	Marcha	_	
11-2	de	_	
11-3	idosos	_	
11-4	em	_	
11-5	contra-mão	_	
11-6	enfaixa-se	_	
11-7	em	_	
11-8	arraial	_	
11-9	popular	_	
11-10	[	_	
11-11	[	_	
11-12	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
11-13	]	_	
11-14	]	_	

#id=12
#text=Mourinho usa lei das rendas para correr com a idosa Isabel II do Palácio de Buckingham [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
12-1	Mourinho	_	
12-2	usa	_	
12-3	lei	_	
12-4	das	_	
12-5	rendas	_	
12-6	para	_	
12-7	correr	_	
12-8	com	_	
12-9	a	_	
12-10	idosa	_	
12-11	Isabel	_	
12-12	II	_	
12-13	do	_	
12-14	Palácio	_	
12-15	de	_	
12-16	Buckingham	_	
12-17	[	_	
12-18	[	_	
12-19	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
12-20	]	_	
12-21	]	_	

#id=13
#text=Cavaco Silva antecipa que IRC desça em Portugal por inspiração de São José [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
13-1	Cavaco	_	
13-2	Silva	_	
13-3	antecipa	_	
13-4	que	_	
13-5	IRC	_	
13-6	desça	_	
13-7	em	_	
13-8	Portugal	_	
13-9	por	_	
13-10	inspiração	_	
13-11	de	_	
13-12	São	_	
13-13	José	_	
13-14	[	_	
13-15	[	_	
13-16	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
13-17	]	_	
13-18	]	_	

#id=14
#text=Governo diz que água contaminada com fezes equivale ao real valor que os portugueses pagam por ela [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
14-1	Governo	_	
14-2	diz	_	
14-3	que	_	
14-4	água	_	
14-5	contaminada	_	
14-6	com	_	
14-7	fezes	_	
14-8	equivale	_	
14-9	ao	_	
14-10	real	_	
14-11	valor	_	
14-12	que	_	
14-13	os	_	
14-14	portugueses	_	
14-15	pagam	_	
14-16	por	_	
14-17	ela	_	
14-18	[	_	
14-19	[	_	
14-20	ANOTACAO_RECURSO_ESTILISTICO	Metáfora|Vulgarismo	
14-21	]	_	
14-22	]	_	

#id=15
#text=Autarquias só aprovam graffitis que consistam unicamente em pintar uma parede de branco Robbialac [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
15-1	Autarquias	_	
15-2	só	_	
15-3	aprovam	_	
15-4	graffitis	_	
15-5	que	_	
15-6	consistam	_	
15-7	unicamente	_	
15-8	em	_	
15-9	pintar	_	
15-10	uma	_	
15-11	parede	_	
15-12	de	_	
15-13	branco	_	
15-14	Robbialac	_	
15-15	[	_	
15-16	[	_	
15-17	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
15-18	]	_	
15-19	]	_	

#id=16
#text=Benfica contrata os gémeos Guedes [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
16-1	Benfica	_	
16-2	contrata	_	
16-3	os	_	
16-4	gémeos	_	
16-5	Guedes	_	
16-6	[	_	
16-7	[	_	
16-8	ANOTACAO_RECURSO_ESTILISTICO	Imparidade	
16-9	]	_	
16-10	]	_	

#id=17
#text=Segundo resgate da Comissão Europeia a Portugal está a ser negociado por Jacinto Leite Capelo Rego [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
17-1	Segundo	_	
17-2	resgate	_	
17-3	da	_	
17-4	Comissão	_	
17-5	Europeia	_	
17-6	a	_	
17-7	Portugal	_	
17-8	está	_	
17-9	a	_	
17-10	ser	_	
17-11	negociado	_	
17-12	por	_	
17-13	Jacinto	_	
17-14	Leite	_	
17-15	Capelo	_	
17-16	Rego	_	
17-17	[	_	
17-18	[	_	
17-19	ANOTACAO_RECURSO_ESTILISTICO	Paradoxo	
17-20	]	_	
17-21	]	_	

#id=18
#text=Cavaco Silva insatisfeito com a ajuda de São Jorge converte-se à cientologia [ [ ANOTACAO_RECURSO_ESTILISTICO ] ]
18-1	Cavaco	_	
18-2	Silva	_	
18-3	insatisfeito	_	
